date,airport,inbound_flights,inbound_avg_arr_delay
2023-11-28,LAX,501,-2.7924151696606785
2023-11-29,LAX,493,-7.983772819472617
2023-11-30,LAX,524,-1.8740458015267176
2023-12-01,LAX,532,-2.7988721804511276
2023-12-02,LAX,473,-6.1987315010570825
2023-12-03,LAX,526,-1.1140684410646389
2023-12-04,LAX,521,-5.076775431861805
2023-12-05,LAX,482,-17.38589211618257
2023-12-06,LAX,479,-11.586638830897703
2023-12-07,LAX,528,-6.865530303030303
2023-12-08,LAX,533,-3.2945590994371483
2023-12-09,LAX,457,-9.336980306345733
2023-12-10,LAX,518,2.8185328185328187
2023-12-11,LAX,525,-4.558095238095238
2023-12-12,LAX,490,-7.748979591836735
2023-12-13,LAX,485,-12.878350515463918
2023-12-14,LAX,534,-7.247191011235955
2023-12-15,LAX,540,-5.788888888888889
2023-12-16,LAX,471,-6.186836518046709
2023-12-17,LAX,522,2.2739463601532566
2023-12-18,LAX,521,1.7370441458733206
2023-12-19,LAX,520,-5.0346153846153845
2023-12-20,LAX,537,20.007448789571693
2023-12-21,LAX,555,11.192792792792792
2023-12-22,LAX,551,10.823956442831216
2023-12-23,LAX,520,1.65
2023-12-24,LAX,446,-10.643497757847534
2023-12-25,LAX,457,-11.238512035010942
2023-12-26,LAX,552,-4.22463768115942
2023-12-27,LAX,550,2.0254545454545454
2023-12-28,LAX,550,-11.816363636363636
2023-12-29,LAX,547,-7.989031078610603
2023-12-30,LAX,523,-4.648183556405353
2023-12-31,LAX,464,-8.342672413793103
2024-01-01,LAX,482,-14.757261410788383
2024-01-02,LAX,542,-2.348708487084871
2024-01-03,LAX,528,1.6628787878787878
2024-01-04,LAX,518,-10.752895752895753
2024-01-05,LAX,513,-4.923976608187134
2024-01-06,LAX,467,7.518201284796574
2024-01-07,LAX,503,10.411530815109344
2024-01-08,LAX,495,4.8262626262626265
2024-01-09,LAX,452,16.851769911504423
2024-01-10,LAX,443,7.618510158013544
2024-01-11,LAX,470,4.589361702127659
2024-01-12,LAX,471,17.70276008492569
2024-01-13,LAX,410,9.963414634146341
2024-01-14,LAX,437,13.210526315789474
2024-01-15,LAX,460,42.46086956521739
2024-01-16,LAX,434,24.647465437788018
2024-01-17,LAX,433,8.15473441108545
2024-01-18,LAX,487,-0.8829568788501027
2024-01-19,LAX,496,5.852822580645161
2024-01-20,LAX,419,3.7303102625298328
2024-01-21,LAX,507,-1.1479289940828403
2024-01-22,LAX,491,7.3767820773930755
2024-01-23,LAX,454,-4.905286343612334
2024-01-24,LAX,446,-7.0941704035874436
2024-01-25,LAX,496,-6.211693548387097
2024-01-26,LAX,506,-10.571146245059289
2024-01-27,LAX,421,-12.852731591448931
2024-01-28,LAX,516,-10.00968992248062
2024-01-29,LAX,499,-13.835671342685371
2024-01-30,LAX,464,-20.89439655172414
2024-01-31,LAX,457,-17.13785557986871
2024-02-01,LAX,498,4.907630522088353
2024-02-02,LAX,504,-5.942460317460317
2024-02-03,LAX,421,0.5486935866983373
2024-02-04,LAX,482,40.17219917012448
2024-02-05,LAX,498,26.919678714859437
2024-02-06,LAX,460,9.476086956521739
2024-02-07,LAX,458,0.27729257641921395
2024-02-08,LAX,502,2.0737051792828685
2024-02-09,LAX,510,-3.9058823529411764
2024-02-10,LAX,426,-7.697183098591549
2024-02-11,LAX,487,-9.574948665297741
2024-02-12,LAX,503,-4.09741550695825
2024-02-13,LAX,447,-6.796420581655481
2024-02-14,LAX,450,-0.9533333333333334
2024-02-15,LAX,516,-1.2790697674418605
2024-02-16,LAX,514,2.311284046692607
2024-02-17,LAX,444,7.601351351351352
2024-02-18,LAX,490,2.061224489795918
2024-02-19,LAX,510,30.82549019607843
2024-02-20,LAX,474,19.056962025316455
2024-02-21,LAX,473,1.8329809725158563
2024-02-22,LAX,518,0.12548262548262548
2024-02-23,LAX,517,-3.3849129593810443
2024-02-24,LAX,447,-0.5838926174496645
2024-02-25,LAX,524,5.011450381679389
2024-02-26,LAX,513,10.337231968810917
2024-02-27,LAX,469,1.2004264392324093
2024-02-28,LAX,474,-1.9430379746835442
2024-02-29,LAX,512,-2.244140625
2024-03-01,LAX,512,0.916015625
2024-03-02,LAX,436,14.580275229357799
2024-03-03,LAX,514,7.595330739299611
2024-03-04,LAX,514,-2.280155642023346
2024-03-05,LAX,478,-4.468619246861925
2024-03-06,LAX,478,9.121338912133892
2024-03-07,LAX,529,9.478260869565217
2024-03-08,LAX,533,0.1801125703564728
2024-03-09,LAX,454,3.850220264317181
2024-03-10,LAX,516,0.2751937984496124
2024-03-11,LAX,535,-3.4074766355140187
2024-03-12,LAX,494,-6.8117408906882595
2024-03-13,LAX,497,-6.9476861167002015
2024-03-14,LAX,526,16.918250950570343
2024-03-15,LAX,541,6.096118299445472
2024-03-16,LAX,472,-0.5550847457627118
2024-03-17,LAX,527,-2.172675521821632
2024-03-18,LAX,543,-5.432780847145488
2024-03-19,LAX,498,-7.5
2024-03-20,LAX,499,-5.925851703406813
2024-03-21,LAX,544,-4.705882352941177
2024-03-22,LAX,547,5.155393053016454
2024-03-23,LAX,470,18.804255319148936
2024-03-24,LAX,520,8.482692307692307
2024-03-25,LAX,541,1.8022181146025877
2024-03-26,LAX,499,-3.2044088176352705
2024-03-27,LAX,498,2.7208835341365463
2024-03-28,LAX,544,9.676470588235293
2024-03-29,LAX,545,13.29908256880734
2024-03-30,LAX,475,19.91578947368421
2024-03-31,LAX,524,15.154580152671755
2024-04-01,LAX,544,4.189338235294118
2024-04-02,LAX,496,-11.935483870967742
2024-04-03,LAX,493,7.356997971602434
2024-04-04,LAX,537,11.921787709497206
2024-04-05,LAX,540,14.833333333333334
2024-04-06,LAX,474,6.293248945147679
2024-04-07,LAX,526,4.538022813688213
2024-04-08,LAX,544,-4.882352941176471
2024-04-09,LAX,501,-4.550898203592815
2024-04-10,LAX,509,4.966601178781925
2024-04-11,LAX,545,11.315596330275229
2024-04-12,LAX,546,23.192307692307693
2024-04-13,LAX,470,17.595744680851062
2024-04-14,LAX,530,8.028301886792454
2024-04-15,LAX,550,1.5727272727272728
2024-04-16,LAX,511,-1.1076320939334638
2024-04-17,LAX,512,7.23828125
2024-04-18,LAX,548,12.202554744525548
2024-04-19,LAX,547,7.990859232175502
2024-04-20,LAX,475,11.372631578947368
2024-04-21,LAX,531,3.5574387947269304
2024-04-22,LAX,551,1.3738656987295825
2024-04-23,LAX,511,-0.08806262230919765
2024-04-24,LAX,508,3.2992125984251968
2024-04-25,LAX,548,3.875912408759124
2024-04-26,LAX,547,13.409506398537477
2024-04-27,LAX,476,-1.838235294117647
2024-04-28,LAX,533,4.639774859287054
2024-04-29,LAX,550,-1.6072727272727272
2024-04-30,LAX,514,-0.5077821011673151
2024-05-01,LAX,511,1.7534246575342465
2024-05-02,LAX,542,11.022140221402214
2024-05-03,LAX,548,14.233576642335766
2024-05-04,LAX,481,5.762993762993763
2024-05-05,LAX,533,12.795497185741088
2024-05-06,LAX,546,10.811355311355312
2024-05-07,LAX,515,12.411650485436894
2024-05-08,LAX,516,9.87015503875969
2024-05-09,LAX,551,18.0
2024-05-10,LAX,552,16.068840579710145
2024-05-11,LAX,483,4.115942028985507
2024-05-12,LAX,536,8.819029850746269
2024-05-13,LAX,552,5.204710144927536
2024-05-14,LAX,519,-0.8477842003853564
2024-05-15,LAX,510,7.468627450980392
2024-05-16,LAX,547,15.76965265082267
2024-05-17,LAX,553,10.47377938517179
2024-05-18,LAX,481,7.5654885654885655
2024-05-19,LAX,542,13.976014760147601
2024-05-20,LAX,556,15.573741007194245
2024-05-21,LAX,520,15.65
2024-05-22,LAX,516,14.286821705426357
2024-05-23,LAX,564,17.95567375886525
2024-05-24,LAX,565,23.534513274336284
2024-05-25,LAX,489,10.848670756646216
2024-05-26,LAX,507,11.816568047337277
2024-05-27,LAX,560,11.6
2024-05-28,LAX,521,22.83877159309021
2024-05-29,LAX,524,10.244274809160306
2024-05-30,LAX,559,15.305903398926654
2024-05-31,LAX,560,14.992857142857142
2024-06-01,LAX,484,10.018595041322314
2024-06-02,LAX,551,10.98366606170599
2024-06-03,LAX,570,2.2666666666666666
2024-06-04,LAX,532,0.7274436090225563
2024-06-05,LAX,535,12.792523364485982
2024-06-06,LAX,571,9.401050788091068
2024-06-07,LAX,576,12.475694444444445
2024-06-08,LAX,509,5.834970530451867
2024-06-09,LAX,561,7.327985739750446
2024-06-10,LAX,574,3.451219512195122
2024-06-11,LAX,542,1.9077490774907748
2024-06-12,LAX,544,7.827205882352941
2024-06-13,LAX,571,7.371278458844133
2024-06-14,LAX,572,15.325174825174825
2024-06-15,LAX,507,7.6390532544378695
2024-06-16,LAX,559,16.552772808586763
2024-06-17,LAX,572,9.643356643356643
2024-06-18,LAX,545,4.5486238532110095
2024-06-19,LAX,554,7.068592057761733
2024-06-20,LAX,582,9.88659793814433
2024-06-21,LAX,576,7.578125
2024-06-22,LAX,506,10.430830039525691
2024-06-23,LAX,556,20.176258992805757
2024-06-24,LAX,575,12.12695652173913
2024-06-25,LAX,550,17.349090909090908
2024-06-26,LAX,552,17.471014492753625
2024-06-27,LAX,583,10.9073756432247
2024-06-28,LAX,579,11.937823834196891
2024-06-29,LAX,512,14.91796875
2024-06-30,LAX,545,21.020183486238533
2024-07-01,LAX,549,4.387978142076503
2024-07-02,LAX,535,3.6261682242990654
2024-07-03,LAX,563,15.049733570159859
2024-07-04,LAX,499,-3.3426853707414828
2024-07-05,LAX,526,3.7072243346007605
2024-07-06,LAX,515,15.124271844660194
2024-07-07,LAX,566,21.03886925795053
2024-07-08,LAX,569,15.0
2024-07-09,LAX,551,13.248638838475499
2024-07-10,LAX,561,19.192513368983956
2024-07-11,LAX,591,13.66497461928934
2024-07-12,LAX,587,13.148211243611584
2024-07-13,LAX,516,12.94767441860465
2024-07-14,LAX,561,15.073083778966131
2024-07-15,LAX,586,15.022184300341298
2024-07-16,LAX,555,6.2144144144144144
2024-07-17,LAX,559,17.92128801431127
2024-07-18,LAX,578,23.0121107266436
2024-07-19,LAX,479,49.44885177453027
2024-07-20,LAX,461,33.86550976138829
2024-07-21,LAX,510,30.74705882352941
2024-07-22,LAX,551,35.82214156079855
2024-07-23,LAX,537,20.56610800744879
2024-07-24,LAX,561,10.538324420677363
2024-07-25,LAX,595,8.697478991596638
2024-07-26,LAX,592,6.888513513513513
2024-07-27,LAX,520,1.2096153846153845
2024-07-28,LAX,576,11.321180555555555
2024-07-29,LAX,591,11.360406091370558
2024-07-30,LAX,557,10.44165170556553
2024-07-31,LAX,562,8.692170818505337
2024-08-01,LAX,590,6.749152542372881
2024-08-02,LAX,583,10.975986277873071
2024-08-03,LAX,502,15.49203187250996
2024-08-04,LAX,549,21.014571948998178
2024-08-05,LAX,568,10.022887323943662
2024-08-06,LAX,531,5.9246704331450095
2024-08-07,LAX,548,7.454379562043796
2024-08-08,LAX,584,7.967465753424658
2024-08-09,LAX,571,15.7215411558669
2024-08-10,LAX,503,5.250497017892644
2024-08-11,LAX,589,9.195246179966045
2024-08-12,LAX,571,4.726795096322242
2024-08-13,LAX,553,-2.3743218806509945
2024-08-14,LAX,550,-0.7890909090909091
2024-08-15,LAX,578,2.3771626297577853
2024-08-16,LAX,578,4.482698961937716
2024-08-17,LAX,504,2.2281746031746033
2024-08-18,LAX,573,15.949389179755672
2024-08-19,LAX,561,8.795008912655971
2024-08-20,LAX,530,-0.4056603773584906
2024-08-21,LAX,530,-0.8
2024-08-22,LAX,567,5.467372134038801
2024-08-23,LAX,563,1.2788632326820604
2024-08-24,LAX,507,-4.372781065088757
2024-08-25,LAX,574,-4.618466898954704
2024-08-26,LAX,544,-3.3308823529411766
2024-08-27,LAX,508,-7.423228346456693
2024-08-28,LAX,511,-5.953033268101761
2024-08-29,LAX,555,8.605405405405405
2024-08-30,LAX,556,8.45863309352518
2024-08-31,LAX,481,-4.542619542619542
2024-09-01,LAX,488,-3.7295081967213113
2024-09-02,LAX,554,6.034296028880866
2024-09-03,LAX,503,-4.3757455268389664
2024-09-04,LAX,483,0.8012422360248447
2024-09-05,LAX,528,-6.534090909090909
2024-09-06,LAX,528,-8.151515151515152
2024-09-07,LAX,472,-4.552966101694915
2024-09-08,LAX,566,2.2491166077738516
2024-09-09,LAX,557,-2.85278276481149
2024-09-10,LAX,504,-7.011904761904762
2024-09-11,LAX,506,-6.42094861660079
2024-09-12,LAX,560,-3.5875
2024-09-13,LAX,556,-6.413669064748201
2024-09-14,LAX,486,-9.024691358024691
2024-09-15,LAX,570,5.6649122807017545
2024-09-16,LAX,557,2.6283662477558347
2024-09-17,LAX,505,-1.0792079207920793
2024-09-18,LAX,508,-1.047244094488189
2024-09-19,LAX,560,6.664285714285715
2024-09-20,LAX,554,8.88086642599278
2024-09-21,LAX,480,0.34375
2024-09-22,LAX,571,10.101576182136602
2024-09-23,LAX,557,3.414721723518851
2024-09-24,LAX,504,-7.496031746031746
2024-09-25,LAX,509,-4.18664047151277
2024-09-26,LAX,557,-1.1454219030520647
2024-09-27,LAX,555,2.4306306306306307
2024-09-28,LAX,490,-5.618367346938776
2024-09-29,LAX,578,-0.10034602076124567
2024-09-30,LAX,563,-5.493783303730018
2024-10-01,LAX,512,-11.486328125
2024-10-02,LAX,521,-10.376199616122841
2024-10-03,LAX,578,-4.671280276816609
2024-10-04,LAX,577,-1.1351819757365684
2024-10-05,LAX,491,-4.470468431771894
2024-10-06,LAX,577,3.481802426343154
2024-10-07,LAX,577,5.518197573656845
2024-10-08,LAX,511,1.1330724070450098
2024-10-09,LAX,514,-11.603112840466926
2024-10-10,LAX,567,-3.728395061728395
2024-10-11,LAX,578,0.8996539792387543
2024-10-12,LAX,499,1.8416833667334669
2024-10-13,LAX,583,0.8250428816466552
2024-10-14,LAX,577,-3.412478336221837
2024-10-15,LAX,519,-9.917148362235068
2024-10-16,LAX,523,-7.986615678776291
2024-10-17,LAX,578,-2.98961937716263
2024-10-18,LAX,580,-1.736206896551724
2024-10-19,LAX,502,-12.149402390438247
2024-10-20,LAX,584,-1.2397260273972603
2024-10-21,LAX,577,-3.365684575389948
2024-10-22,LAX,519,-9.391136801541426
2024-10-23,LAX,524,-8.63740458015267
2024-10-24,LAX,576,-0.5798611111111112
2024-10-25,LAX,576,3.5538194444444446
2024-10-26,LAX,497,8.448692152917506
2024-10-27,LAX,556,-0.03597122302158273
2024-10-28,LAX,548,2.52007299270073
2024-10-29,LAX,503,-5.204771371769383
2024-10-30,LAX,502,-3.2808764940239046
2024-10-31,LAX,469,-0.605543710021322
2024-11-01,LAX,545,-3.544954128440367
2024-11-02,LAX,493,-4.602434077079107
2024-11-03,LAX,546,-2.371794871794872
2024-11-04,LAX,529,-3.608695652173913
2024-11-05,LAX,454,-7.02863436123348
2024-11-06,LAX,486,-2.9670781893004117
2024-11-07,LAX,533,2.8649155722326456
2024-11-08,LAX,527,1.9449715370018976
2024-11-09,LAX,468,-8.198717948717949
2024-11-10,LAX,538,-1.3271375464684014
2024-11-11,LAX,556,3.7949640287769784
2024-11-12,LAX,499,-10.673346693386774
2024-11-13,LAX,502,-7.615537848605578
2024-11-14,LAX,553,-0.6654611211573237
2024-11-15,LAX,556,1.0215827338129497
2024-11-16,LAX,476,-7.550420168067227
2024-11-17,LAX,556,-5.755395683453237
2024-11-18,LAX,560,0.41785714285714287
2024-11-19,LAX,499,-3.5751503006012024
2024-11-20,LAX,499,-2.31062124248497
2024-11-21,LAX,563,3.7460035523978688
2024-11-22,LAX,570,4.571929824561403
2024-11-23,LAX,534,1.1722846441947565
2024-11-24,LAX,567,7.564373897707231
2024-11-25,LAX,560,3.7035714285714287
2024-11-26,LAX,560,6.589285714285714
2024-11-27,LAX,562,10.42526690391459
2024-11-28,LAX,356,-7.02808988764045
2024-11-29,LAX,498,-0.8473895582329317
2024-11-30,LAX,550,2.2018181818181817
2024-12-01,LAX,579,0.7737478411053541
2024-12-02,LAX,567,3.691358024691358
2024-12-03,LAX,506,-4.658102766798419
2024-12-04,LAX,496,-4.895161290322581
2024-12-05,LAX,533,-4.25328330206379
2024-12-06,LAX,534,2.808988764044944
2024-12-07,LAX,467,-13.691648822269807
2024-12-08,LAX,545,-5.001834862385321
2024-12-09,LAX,541,-0.3585951940850277
2024-12-10,LAX,493,-3.4969574036511157
2024-12-11,LAX,492,-3.144308943089431
2024-12-12,LAX,542,5.223247232472325
2024-12-13,LAX,554,0.6606498194945848
2024-12-14,LAX,468,4.1068376068376065
2024-12-15,LAX,547,-4.451553930530165
2024-12-16,LAX,543,-0.04419889502762431
2024-12-17,LAX,500,-8.684
2024-12-18,LAX,509,0.9980353634577603
2024-12-19,LAX,562,-0.4875444839857651
2024-12-20,LAX,563,16.19715808170515
2024-12-21,LAX,546,18.694139194139193
2024-12-22,LAX,563,-1.2309058614564832
2024-12-23,LAX,564,-7.175531914893617
2024-12-24,LAX,458,9.34061135371179
2024-12-25,LAX,460,-11.695652173913043
2024-12-26,LAX,558,7.100358422939068
2024-12-27,LAX,558,9.57168458781362
2024-12-28,LAX,543,15.285451197053407
2024-12-29,LAX,562,27.498220640569397
2024-12-30,LAX,561,6.427807486631016
2024-12-31,LAX,494,1.5364372469635628
2025-01-01,LAX,502,2.633466135458167
2025-01-02,LAX,560,4.860714285714286
2025-01-03,LAX,556,17.008992805755394
2025-01-04,LAX,535,14.786915887850467
2025-01-05,LAX,543,19.944751381215468
2025-01-06,LAX,525,12.752380952380953
2025-01-07,LAX,454,1.169603524229075
2025-01-08,LAX,451,-7.802660753880266
2025-01-09,LAX,474,-7.713080168776371
2025-01-10,LAX,473,-2.063424947145877
2025-01-11,LAX,420,7.133333333333334
2025-01-12,LAX,503,2.337972166998012
2025-01-13,LAX,497,-9.233400402414487
2025-01-14,LAX,445,-14.761797752808988
2025-01-15,LAX,442,-17.952488687782804
2025-01-16,LAX,504,-9.84920634920635
2025-01-17,LAX,506,-8.393280632411066
2025-01-18,LAX,416,-7.399038461538462
2025-01-19,LAX,445,7.085393258426966
2025-01-20,LAX,509,2.239685658153242
2025-01-21,LAX,423,-5.832151300236407
2025-01-22,LAX,436,-4.2889908256880735
2025-01-23,LAX,505,-8.548514851485148
2025-01-24,LAX,507,-3.3175542406311638
2025-01-25,LAX,421,2.4109263657957243
2025-01-26,LAX,497,12.995975855130785
2025-01-27,LAX,506,-7.992094861660079
2025-01-28,LAX,447,-15.196868008948545
2025-01-29,LAX,445,-16.469662921348316
2025-01-30,LAX,492,-10.880081300813009
2025-01-31,LAX,501,-9.828343313373253
2025-02-01,LAX,423,-11.229314420803783
2025-02-02,LAX,503,7.618290258449304
2025-02-03,LAX,488,8.14139344262295
2025-02-04,LAX,442,-7.570135746606335
2025-02-05,LAX,446,2.6278026905829597
2025-02-06,LAX,511,10.972602739726028
2025-02-07,LAX,514,4.303501945525292
2025-02-08,LAX,422,1.1090047393364928
2025-02-09,LAX,470,6.342553191489362
2025-02-10,LAX,515,2.2310679611650484
2025-02-11,LAX,449,6.525612472160357
2025-02-12,LAX,445,14.991011235955057
2025-02-13,LAX,516,31.872093023255815
2025-02-14,LAX,525,15.468571428571428
2025-02-15,LAX,454,18.110132158590307
2025-02-16,LAX,494,18.01417004048583
2025-02-17,LAX,522,11.469348659003831
2025-02-18,LAX,476,4.823529411764706
2025-02-19,LAX,477,6.3920335429769395
2025-02-20,LAX,522,3.1877394636015324
2025-02-21,LAX,530,-9.481132075471699
2025-02-22,LAX,462,-13.551948051948052
2025-02-23,LAX,526,-12.414448669201521
2025-02-24,LAX,524,-11.814885496183207
2025-02-25,LAX,470,-7.44468085106383
2025-02-26,LAX,477,-8.90775681341719
2025-02-27,LAX,528,-11.380681818181818
2025-02-28,LAX,527,-8.206831119544592
2025-03-01,LAX,462,-11.471861471861471
2025-03-02,LAX,526,-1.5836501901140685
2025-03-03,LAX,522,-11.840996168582375
2025-03-04,LAX,461,-2.5683297180043385
2025-03-05,LAX,473,7.1099365750528545
2025-03-06,LAX,540,7.125925925925926
2025-03-07,LAX,543,-0.10865561694290976
2025-03-08,LAX,470,-8.748936170212765
2025-03-09,LAX,544,-6.428308823529412
2025-03-10,LAX,550,-9.13090909090909
2025-03-11,LAX,492,4.252032520325203
2025-03-12,LAX,509,8.697445972495089
2025-03-13,LAX,554,9.312274368231048
2025-03-14,LAX,543,15.880294659300183
2025-03-15,LAX,481,10.752598752598752
2025-03-16,LAX,536,36.792910447761194
2025-03-17,LAX,545,11.691743119266055
2025-03-18,LAX,488,1.5102459016393444
2025-03-19,LAX,512,-0.951171875
2025-03-20,LAX,554,-2.128158844765343
2025-03-21,LAX,551,-0.24863883847549909
2025-03-22,LAX,491,-4.733197556008147
2025-03-23,LAX,545,-5.812844036697248
2025-03-24,LAX,550,-13.938181818181818
2025-03-25,LAX,498,-13.755020080321286
2025-03-26,LAX,512,-15.44140625
2025-03-27,LAX,556,-8.075539568345324
2025-03-28,LAX,552,-8.764492753623188
2025-03-29,LAX,490,-9.320408163265306
2025-03-30,LAX,540,17.887037037037036
2025-03-31,LAX,531,24.13370998116761
2025-04-01,LAX,496,9.445564516129032
2025-04-02,LAX,502,11.458167330677291
2025-04-03,LAX,544,4.327205882352941
2025-04-04,LAX,545,3.8146788990825686
2025-04-05,LAX,480,-2.5458333333333334
2025-04-06,LAX,539,2.5825602968460113
2025-04-07,LAX,547,-3.2047531992687386
2025-04-08,LAX,498,-8.763052208835342
2025-04-09,LAX,503,-7.290258449304175
2025-04-10,LAX,547,-2.458866544789762
2025-04-11,LAX,544,-2.5128676470588234
2025-04-12,LAX,473,-6.319238900634249
2025-04-13,LAX,543,0.6390423572744015
2025-04-14,LAX,548,1.8941605839416058
2025-04-15,LAX,500,-2.76
2025-04-16,LAX,510,-2.4607843137254903
2025-04-17,LAX,555,7.167567567567567
2025-04-18,LAX,548,3.0675182481751824
2025-04-19,LAX,479,-3.1106471816283925
2025-04-20,LAX,542,0.3892988929889299
2025-04-21,LAX,548,4.313868613138686
2025-04-22,LAX,498,-8.32730923694779
2025-04-23,LAX,511,0.700587084148728
2025-04-24,LAX,552,7.244565217391305
2025-04-25,LAX,550,4.62
2025-04-26,LAX,479,7.707724425887265
2025-04-27,LAX,548,2.0802919708029197
2025-04-28,LAX,545,-5.658715596330275
2025-04-29,LAX,499,-8.771543086172345
2025-04-30,LAX,508,1.0039370078740157
2025-05-01,LAX,555,-1.1369369369369369
2025-05-02,LAX,550,5.341818181818182
2025-05-03,LAX,483,3.6335403726708075
2025-05-04,LAX,550,4.629090909090909
2025-05-05,LAX,551,4.716878402903811
2025-05-06,LAX,493,5.468559837728194
2025-05-07,LAX,513,-10.444444444444445
2025-05-08,LAX,563,-7.124333925399645
2025-05-09,LAX,562,-5.181494661921708
2025-05-10,LAX,486,-7.372427983539095
2025-05-11,LAX,557,-0.9587073608617595
2025-05-12,LAX,560,3.726785714285714
2025-05-13,LAX,507,-0.7889546351084813
2025-05-14,LAX,516,1.6317829457364341
2025-05-15,LAX,554,11.348375451263538
2025-05-16,LAX,551,20.540834845735027
2025-05-17,LAX,479,7.784968684759916
2025-05-18,LAX,548,7.505474452554744
2025-05-19,LAX,551,4.206896551724138
2025-05-20,LAX,504,-2.9285714285714284
2025-05-21,LAX,518,-2.382239382239382
2025-05-22,LAX,565,5.361061946902655
2025-05-23,LAX,564,7.8563829787234045
2025-05-24,LAX,487,2.921971252566735
2025-05-25,LAX,506,0.17588932806324112
2025-05-26,LAX,559,9.935599284436494
2025-05-27,LAX,514,1.4357976653696498
2025-05-28,LAX,524,0.0648854961832061
2025-05-29,LAX,563,-1.5239786856127886
2025-05-30,LAX,561,-4.361853832442068
2025-05-31,LAX,492,-2.432926829268293
