date,airport,temp_max,temp_min,temp_avg,precip_total,rain,snowfall,wind_speed_max,wind_gusts_max,weather_code,condition,severity,has_precipitation,has_snow,is_adverse,temp_range,peak_wind_operating,precip_operating,max_hourly_severity,storm_hours,morning_severity,evening_severity
2019-06-23,ANC,23.5,14.6,18.3,1.1,1.1,0.0,6.5,20.5,51,drizzle,2,1,0,0,8.9,6.5,1.1,2,0,1,2
2019-06-24,ANC,21.2,16.0,18.4,0.1,0.1,0.0,7.4,19.1,51,drizzle,2,0,0,0,5.199999999999999,7.4,0.1,2,0,1,2
2019-06-25,ANC,19.3,16.0,17.6,0.4,0.4,0.0,7.4,19.1,51,drizzle,2,1,0,0,3.3000000000000007,7.4,0.3999999999999999,2,0,1,2
2019-06-26,ANC,20.7,14.4,17.4,0.0,0.0,0.0,5.9,19.1,3,cloudy,1,0,0,0,6.299999999999999,5.9,0.0,1,0,1,1
2019-06-27,ANC,23.6,15.1,19.5,0.0,0.0,0.0,7.6,17.3,3,cloudy,1,0,0,0,8.500000000000002,5.4,0.0,1,0,1,0
2019-06-28,ANC,24.3,16.5,20.4,0.0,0.0,0.0,6.2,16.9,1,cloudy,1,0,0,0,7.800000000000001,5.8,0.0,1,0,1,1
2019-06-29,ANC,25.9,17.2,21.8,0.0,0.0,0.0,8.0,15.8,1,cloudy,1,0,0,0,8.7,8.0,0.0,1,0,0,1
2019-06-30,ANC,22.4,18.3,20.2,0.0,0.0,0.0,9.5,22.7,2,cloudy,1,0,0,0,4.099999999999998,9.5,0.0,1,0,0,0
2019-07-01,ANC,21.3,15.0,18.3,0.0,0.0,0.0,8.4,24.5,3,cloudy,1,0,0,0,6.300000000000001,8.4,0.0,1,0,1,1
2019-07-02,ANC,22.7,15.0,19.2,0.0,0.0,0.0,7.4,21.2,3,cloudy,1,0,0,0,7.699999999999999,7.4,0.0,1,0,1,1
2019-07-03,ANC,24.2,17.1,20.9,0.0,0.0,0.0,6.3,20.2,3,cloudy,1,0,0,0,7.099999999999998,6.3,0.0,1,0,1,1
2019-07-04,ANC,27.6,17.3,22.9,0.0,0.0,0.0,7.6,22.7,3,cloudy,1,0,0,0,10.3,7.6,0.0,1,0,1,1
2019-07-05,ANC,24.8,18.5,21.5,0.0,0.0,0.0,9.2,19.8,2,cloudy,1,0,0,0,6.300000000000001,7.6,0.0,1,0,1,1
2019-07-06,ANC,25.0,17.4,20.9,0.0,0.0,0.0,7.2,18.4,1,cloudy,1,0,0,0,7.600000000000001,6.5,0.0,1,0,1,0
2019-07-07,ANC,26.1,17.2,21.9,0.0,0.0,0.0,8.3,19.1,0,clear,0,0,0,0,8.900000000000002,7.5,0.0,0,0,0,0
2019-07-08,ANC,25.9,18.0,22.0,1.6,1.6,0.0,8.5,18.4,53,drizzle,2,1,0,0,7.899999999999999,8.5,1.6,2,0,0,2
2019-07-09,ANC,23.5,18.5,20.6,2.3,2.3,0.0,10.3,19.4,53,drizzle,2,1,0,0,5.0,7.3,0.7000000000000001,2,0,2,2
2019-07-10,ANC,19.1,15.6,17.3,0.0,0.0,0.0,7.9,20.2,3,cloudy,1,0,0,0,3.5000000000000018,7.9,0.0,1,0,1,1
2019-07-11,ANC,18.6,15.7,17.0,1.7,1.7,0.0,7.7,19.4,55,dense_drizzle,3,1,0,1,2.900000000000002,7.7,1.7,3,0,2,3
2019-07-12,ANC,18.8,16.1,17.3,7.5,7.5,0.0,6.4,17.6,61,rain,3,1,0,1,2.6999999999999993,6.4,6.7,3,0,2,3
2019-07-13,ANC,19.0,15.5,17.1,0.2,0.2,0.0,5.1,20.9,51,drizzle,2,1,0,0,3.5,5.1,0.0,2,0,1,1
2019-07-14,ANC,17.5,16.3,16.8,3.0,3.0,0.0,8.6,31.7,53,drizzle,2,1,0,0,1.1999999999999993,8.6,3.0,2,0,2,2
2019-07-15,ANC,18.6,14.8,16.6,2.7,2.7,0.0,13.5,39.6,51,drizzle,2,1,0,0,3.8000000000000007,13.5,1.7000000000000002,2,0,2,2
2019-07-16,ANC,19.2,14.4,16.6,4.0,4.0,0.0,7.9,27.4,61,rain,3,1,0,1,4.799999999999999,7.9,4.0,3,0,1,3
2019-07-17,ANC,20.0,13.9,17.0,0.1,0.1,0.0,6.8,23.8,51,drizzle,2,0,0,0,6.1,6.8,0.0,2,0,1,1
2019-07-18,ANC,21.9,15.0,18.7,0.4,0.4,0.0,7.3,18.4,51,drizzle,2,1,0,0,6.899999999999999,6.1,0.3999999999999999,2,0,1,2
2019-07-19,ANC,22.7,15.6,19.0,6.4,6.4,0.0,8.7,19.4,63,rain,3,1,0,1,7.1,8.7,6.4,3,0,1,3
2019-07-20,ANC,18.7,16.1,17.6,2.1,2.1,0.0,7.7,19.1,53,drizzle,2,1,0,0,2.599999999999998,7.7,1.2999999999999998,2,0,1,2
2019-07-21,ANC,20.5,15.3,18.1,0.0,0.0,0.0,5.8,17.3,2,cloudy,1,0,0,0,5.199999999999999,5.8,0.0,1,0,1,1
2019-07-22,ANC,22.0,15.6,18.9,0.4,0.4,0.0,7.6,18.0,51,drizzle,2,1,0,0,6.4,6.2,0.4,2,0,1,2
2019-07-23,ANC,19.6,16.2,17.4,8.5,8.5,0.0,7.9,18.0,55,dense_drizzle,3,1,0,1,3.400000000000002,7.9,8.5,3,0,1,3
2019-07-24,ANC,17.7,15.8,16.4,14.8,14.8,0.0,9.4,25.6,61,rain,3,1,0,1,1.8999999999999984,9.4,7.0,3,0,3,3
2019-07-25,ANC,17.6,14.0,15.9,0.1,0.1,0.0,8.0,19.1,51,drizzle,2,0,0,0,3.6000000000000014,8.0,0.1,2,0,2,1
2019-07-26,ANC,16.2,14.4,15.3,4.0,4.0,0.0,7.5,22.3,53,drizzle,2,1,0,0,1.799999999999999,5.9,4.0,2,0,1,2
2019-07-27,ANC,17.3,14.3,15.6,6.8,6.8,0.0,9.6,27.4,61,rain,3,1,0,1,3.0,9.6,6.0,3,0,3,2
2019-07-28,ANC,17.4,14.5,15.4,5.1,5.1,0.0,8.3,18.4,61,rain,3,1,0,1,2.8999999999999986,6.1,5.1,3,0,1,3
2019-07-29,ANC,18.3,12.8,15.7,0.0,0.0,0.0,6.3,19.4,3,cloudy,1,0,0,0,5.5,5.1,0.0,1,0,1,1
2019-07-30,ANC,20.7,13.8,17.6,0.0,0.0,0.0,6.6,15.1,3,cloudy,1,0,0,0,6.899999999999999,6.6,0.0,1,0,1,1
2019-07-31,ANC,19.6,13.4,16.9,0.1,0.1,0.0,8.2,20.9,51,drizzle,2,0,0,0,6.200000000000001,8.2,0.1,2,0,1,1
2019-08-01,ANC,18.0,14.0,16.0,0.0,0.0,0.0,9.6,18.4,3,cloudy,1,0,0,0,4.0,8.7,0.0,1,0,1,1
2019-08-02,ANC,21.0,15.3,18.1,0.0,0.0,0.0,12.1,26.3,3,cloudy,1,0,0,0,5.699999999999999,12.1,0.0,1,0,1,1
2019-08-03,ANC,21.9,15.4,19.0,0.0,0.0,0.0,12.6,29.2,3,cloudy,1,0,0,0,6.499999999999998,12.6,0.0,1,0,1,1
2019-08-04,ANC,22.6,17.0,19.9,0.0,0.0,0.0,9.4,22.0,3,cloudy,1,0,0,0,5.600000000000001,8.5,0.0,1,0,1,1
2019-08-05,ANC,22.3,16.9,19.8,0.0,0.0,0.0,7.3,17.3,3,cloudy,1,0,0,0,5.400000000000002,6.7,0.0,1,0,1,1
2019-08-06,ANC,22.6,17.9,20.0,0.0,0.0,0.0,9.4,17.3,3,cloudy,1,0,0,0,4.700000000000003,6.3,0.0,1,0,1,1
2019-08-07,ANC,23.5,16.5,19.9,0.0,0.0,0.0,10.7,30.6,3,cloudy,1,0,0,0,7.0,10.7,0.0,1,0,1,0
2019-08-08,ANC,23.0,15.1,19.0,0.0,0.0,0.0,11.2,22.3,3,cloudy,1,0,0,0,7.9,7.4,0.0,1,0,1,1
2019-08-09,ANC,22.3,15.6,19.1,0.0,0.0,0.0,6.6,18.0,3,cloudy,1,0,0,0,6.700000000000001,5.6,0.0,1,0,0,1
2019-08-10,ANC,22.5,16.0,19.2,0.0,0.0,0.0,8.2,17.6,2,cloudy,1,0,0,0,6.5,8.2,0.0,1,0,1,0
2019-08-11,ANC,22.6,16.0,19.0,0.0,0.0,0.0,5.0,18.4,3,cloudy,1,0,0,0,6.600000000000001,5.0,0.0,1,0,1,1
2019-08-12,ANC,23.3,14.7,19.3,0.0,0.0,0.0,7.2,16.9,3,cloudy,1,0,0,0,8.600000000000001,7.2,0.0,1,0,1,1
2019-08-13,ANC,23.0,17.9,20.1,0.6,0.6,0.0,10.5,24.5,53,drizzle,2,1,0,0,5.100000000000001,10.5,0.6,2,0,1,1
2019-08-14,ANC,21.3,18.2,19.6,0.2,0.2,0.0,7.6,16.9,51,drizzle,2,1,0,0,3.1000000000000014,6.2,0.2,2,0,2,1
2019-08-15,ANC,22.5,17.9,19.8,0.0,0.0,0.0,4.4,17.3,3,cloudy,1,0,0,0,4.600000000000001,4.4,0.0,1,0,1,1
2019-08-16,ANC,23.5,17.0,20.2,0.0,0.0,0.0,12.9,32.4,3,cloudy,1,0,0,0,6.5,12.9,0.0,1,0,1,1
2019-08-17,ANC,21.9,14.9,18.3,0.0,0.0,0.0,26.3,59.4,2,cloudy,1,0,0,0,6.999999999999998,26.0,0.0,1,0,1,0
2019-08-18,ANC,19.5,13.3,16.4,0.0,0.0,0.0,25.2,53.6,0,clear,0,0,0,0,6.199999999999999,25.2,0.0,0,0,0,0
2019-08-19,ANC,18.0,10.9,14.6,0.0,0.0,0.0,13.0,28.8,3,cloudy,1,0,0,0,7.1,8.5,0.0,1,0,1,1
2019-08-20,ANC,16.7,11.5,13.9,0.0,0.0,0.0,7.1,22.7,3,cloudy,1,0,0,0,5.199999999999999,7.1,0.0,1,0,1,1
2019-08-21,ANC,18.3,10.3,14.0,0.0,0.0,0.0,7.6,16.2,0,clear,0,0,0,0,8.0,7.6,0.0,0,0,0,0
2019-08-22,ANC,18.2,11.1,14.5,0.0,0.0,0.0,6.4,19.8,3,cloudy,1,0,0,0,7.1,6.4,0.0,1,0,1,1
2019-08-23,ANC,18.3,11.2,14.9,0.2,0.2,0.0,8.2,25.6,51,drizzle,2,1,0,0,7.100000000000001,8.0,0.2,2,0,1,2
2019-08-24,ANC,18.8,11.6,15.2,0.0,0.0,0.0,7.7,20.9,1,cloudy,1,0,0,0,7.200000000000001,7.7,0.0,1,0,1,0
2019-08-25,ANC,18.9,11.3,15.1,0.7,0.7,0.0,9.7,22.7,51,drizzle,2,1,0,0,7.599999999999998,9.7,0.7,2,0,1,2
2019-08-26,ANC,18.5,11.6,14.8,0.0,0.0,0.0,7.8,20.5,1,cloudy,1,0,0,0,6.9,7.8,0.0,1,0,1,1
2019-08-27,ANC,18.5,11.8,14.9,0.0,0.0,0.0,7.7,21.6,3,cloudy,1,0,0,0,6.699999999999999,7.7,0.0,1,0,0,1
2019-08-28,ANC,20.1,12.6,15.9,0.0,0.0,0.0,6.0,16.9,3,cloudy,1,0,0,0,7.500000000000002,6.0,0.0,1,0,1,1
2019-08-29,ANC,17.9,10.8,14.3,0.0,0.0,0.0,9.7,22.7,3,cloudy,1,0,0,0,7.099999999999998,9.7,0.0,1,0,1,1
2019-08-30,ANC,18.3,11.6,14.6,1.3,1.3,0.0,5.9,16.9,53,drizzle,2,1,0,0,6.700000000000001,5.9,1.3,2,0,1,2
2019-08-31,ANC,16.9,11.9,13.9,5.2,5.2,0.0,9.4,26.3,53,drizzle,2,1,0,0,4.999999999999998,9.4,2.7,2,0,2,1
2019-09-01,ANC,17.6,13.4,15.4,0.6,0.6,0.0,21.1,50.8,51,drizzle,2,1,0,0,4.200000000000001,21.1,0.6000000000000001,2,0,2,2
2019-09-02,ANC,18.2,14.3,16.0,5.0,5.0,0.0,17.8,48.2,53,drizzle,2,1,0,0,3.8999999999999986,17.8,4.8,2,0,2,2
2019-09-03,ANC,16.3,13.8,14.7,10.3,10.3,0.0,9.7,26.6,61,rain,3,1,0,1,2.5,7.2,6.9,3,0,2,3
2019-09-04,ANC,17.2,12.6,14.4,1.4,1.4,0.0,6.4,18.0,53,drizzle,2,1,0,0,4.6,6.4,1.4,2,0,2,2
2019-09-05,ANC,17.3,11.1,13.8,0.0,0.0,0.0,8.3,18.4,3,cloudy,1,0,0,0,6.200000000000001,8.3,0.0,1,0,1,1
2019-09-06,ANC,17.0,11.8,13.8,0.0,0.0,0.0,4.9,15.5,3,cloudy,1,0,0,0,5.199999999999999,4.9,0.0,1,0,1,1
2019-09-07,ANC,13.6,11.7,12.6,10.3,10.3,0.0,8.9,28.8,55,dense_drizzle,3,1,0,1,1.9000000000000004,8.9,10.3,3,0,1,2
2019-09-08,ANC,16.2,11.5,13.6,3.7,3.7,0.0,7.5,15.8,55,dense_drizzle,3,1,0,1,4.699999999999999,7.4,0.0,3,0,1,1
2019-09-09,ANC,16.7,12.5,14.0,5.3,5.3,0.0,7.8,20.9,61,rain,3,1,0,1,4.199999999999999,5.4,3.9,3,0,2,3
2019-09-10,ANC,14.0,11.9,13.1,6.1,6.1,0.0,5.2,22.3,55,dense_drizzle,3,1,0,1,2.0999999999999996,4.3,4.5,3,0,2,2
2019-09-11,ANC,16.3,10.6,13.2,0.3,0.3,0.0,9.2,22.7,51,drizzle,2,1,0,0,5.700000000000001,9.2,0.0,2,0,1,1
2019-09-12,ANC,15.1,13.0,13.8,6.4,6.4,0.0,11.6,33.5,53,drizzle,2,1,0,0,2.0999999999999996,11.6,6.3,2,0,2,2
2019-09-13,ANC,15.3,12.2,13.5,5.7,5.7,0.0,10.0,25.9,53,drizzle,2,1,0,0,3.1000000000000014,9.0,3.6,2,0,2,2
2019-09-14,ANC,15.9,11.9,13.6,0.6,0.6,0.0,5.9,14.8,51,drizzle,2,1,0,0,4.0,5.9,0.0,2,0,1,1
2019-09-15,ANC,12.9,10.8,11.9,19.9,19.9,0.0,8.9,34.2,61,rain,3,1,0,1,2.0999999999999996,8.9,19.9,3,0,2,3
2019-09-16,ANC,15.1,10.8,12.6,1.4,1.4,0.0,7.4,20.2,53,drizzle,2,1,0,0,4.299999999999999,7.4,0.1,2,0,2,1
2019-09-17,ANC,15.9,10.1,12.8,6.2,6.2,0.0,9.9,32.8,61,rain,3,1,0,1,5.800000000000001,9.9,6.2,3,0,1,3
2019-09-18,ANC,13.2,12.1,12.7,24.9,24.9,0.0,16.6,43.2,63,rain,3,1,0,1,1.0999999999999996,15.9,11.9,3,0,3,2
2019-09-19,ANC,14.8,11.8,13.1,1.3,1.3,0.0,12.3,27.4,53,drizzle,2,1,0,0,3.0,9.9,1.3,2,0,1,2
2019-09-20,ANC,12.1,10.3,10.8,25.2,25.2,0.0,17.6,36.0,61,rain,3,1,0,1,1.799999999999999,17.6,19.2,3,0,2,3
2019-09-21,ANC,11.1,8.3,9.5,4.3,4.3,0.0,12.0,26.3,53,drizzle,2,1,0,0,2.799999999999999,12.0,1.9,2,0,2,1
2019-09-22,ANC,12.4,5.5,9.2,0.0,0.0,0.0,8.9,22.3,3,cloudy,1,0,0,0,6.9,8.9,0.0,1,0,1,1
2019-09-23,ANC,13.1,8.0,10.0,0.0,0.0,0.0,10.3,23.8,3,cloudy,1,0,0,0,5.1,9.8,0.0,1,0,1,1
2019-09-24,ANC,11.9,7.7,9.2,1.6,1.6,0.0,9.3,32.8,53,drizzle,2,1,0,0,4.2,9.3,1.6,2,0,1,2
2019-09-25,ANC,9.1,5.7,7.3,6.6,6.2,0.28,15.3,37.8,71,snow,4,1,1,1,3.3999999999999995,15.3,6.6,4,2,2,2
2019-09-26,ANC,10.0,4.1,6.7,0.0,0.0,0.0,9.2,25.6,0,clear,0,0,0,0,5.9,9.2,0.0,0,0,0,0
2019-09-27,ANC,10.9,3.6,6.8,0.0,0.0,0.0,7.2,14.0,3,cloudy,1,0,0,0,7.300000000000001,6.2,0.0,1,0,1,1
2019-09-28,ANC,11.0,6.7,8.8,0.1,0.1,0.0,7.4,22.7,51,drizzle,2,0,0,0,4.3,7.4,0.1,2,0,1,1
2019-09-29,ANC,10.0,8.7,9.2,14.4,14.4,0.0,11.4,45.7,61,rain,3,1,0,1,1.3000000000000007,11.4,12.4,3,0,2,3
2019-09-30,ANC,11.2,8.5,9.7,1.5,1.5,0.0,14.4,30.6,53,drizzle,2,1,0,0,2.6999999999999993,14.4,1.5,2,0,1,2
2019-10-01,ANC,11.1,8.0,9.5,11.1,11.1,0.0,20.9,48.2,61,rain,3,1,0,1,3.0999999999999996,20.9,3.3,3,0,3,2
2019-10-02,ANC,9.7,6.7,8.0,0.0,0.0,0.0,10.2,18.7,3,cloudy,1,0,0,0,2.999999999999999,8.7,0.0,1,0,1,1
2019-10-03,ANC,10.9,5.7,7.7,0.0,0.0,0.0,5.9,13.3,3,cloudy,1,0,0,0,5.2,5.9,0.0,1,0,1,1
2019-10-04,ANC,10.8,6.5,8.7,5.1,5.1,0.0,20.5,45.0,53,drizzle,2,1,0,0,4.300000000000001,20.5,5.1,2,0,2,2
2019-10-05,ANC,8.7,6.2,7.5,4.8,4.8,0.0,16.8,35.6,61,rain,3,1,0,1,2.499999999999999,16.8,0.7000000000000001,3,0,2,2
2019-10-06,ANC,7.6,3.2,5.4,2.6,1.3,0.91,13.0,27.7,73,snow,4,1,1,1,4.3999999999999995,13.0,0.3,4,6,1,4
2019-10-07,ANC,7.9,2.0,4.9,0.0,0.0,0.0,7.6,22.3,3,cloudy,1,0,0,0,5.9,7.6,0.0,1,0,1,1
2019-10-08,ANC,8.9,5.4,7.0,1.7,1.7,0.0,12.1,28.1,53,drizzle,2,1,0,0,3.5,12.1,1.7000000000000002,2,0,1,2
2019-10-09,ANC,8.5,6.7,7.6,14.1,14.1,0.0,14.2,33.1,55,dense_drizzle,3,1,0,1,1.7999999999999998,13.9,11.1,3,0,2,3
2019-10-10,ANC,7.8,5.0,6.6,17.1,16.3,0.56,12.5,26.3,71,snow,4,1,1,1,2.8,12.5,11.4,4,5,4,4
2019-10-11,ANC,6.8,4.0,5.2,7.6,3.1,3.22,21.1,45.0,73,snow,4,1,1,1,2.8,21.1,1.7000000000000002,4,16,4,4
2019-10-12,ANC,6.8,2.3,4.5,0.0,0.0,0.0,17.1,39.2,3,cloudy,1,0,0,0,4.5,12.9,0.0,1,0,0,0
2019-10-13,ANC,6.6,-0.1,2.5,0.0,0.0,0.0,9.4,18.0,2,cloudy,1,0,0,0,6.699999999999999,9.4,0.0,1,0,1,0
2019-10-14,ANC,6.5,0.6,2.9,0.0,0.0,0.0,12.1,22.0,1,cloudy,1,0,0,0,5.9,12.1,0.0,1,0,1,0
2019-10-15,ANC,5.0,-0.7,2.1,0.6,0.1,0.35,7.9,18.7,71,snow,4,1,1,1,5.7,7.0,0.6000000000000001,4,4,1,4
2019-10-16,ANC,3.9,1.6,2.8,4.0,1.8,1.75,8.8,19.4,71,snow,4,1,1,1,2.3,8.8,3.6,4,21,4,4
2019-10-17,ANC,6.4,2.5,4.0,1.1,0.9,0.14,6.5,14.4,71,snow,4,1,1,1,3.9,6.5,0.0,4,1,1,1
2019-10-18,ANC,8.0,3.1,4.8,1.2,1.2,0.0,5.3,11.9,51,drizzle,2,1,0,0,4.9,5.3,0.9,2,0,2,1
2019-10-19,ANC,7.5,2.9,5.1,0.8,0.8,0.0,7.6,17.3,51,drizzle,2,1,0,0,4.6,7.6,0.8,2,0,2,1
2019-10-20,ANC,7.6,4.4,5.8,0.6,0.5,0.07,8.3,27.7,71,snow,4,1,1,1,3.1999999999999993,8.3,0.6,4,1,1,1
2019-10-21,ANC,6.8,3.7,4.9,1.4,1.4,0.0,7.2,35.6,53,drizzle,2,1,0,0,3.0999999999999996,7.2,0.0,2,0,1,1
2019-10-22,ANC,7.4,2.8,5.1,1.9,1.6,0.21,12.9,44.3,71,snow,4,1,1,1,4.6000000000000005,12.9,1.9,4,3,1,4
2019-10-23,ANC,8.0,5.4,6.8,26.1,15.1,7.7,19.1,62.6,75,snow,4,1,1,1,2.5999999999999996,19.1,17.3,4,13,4,2
2019-10-24,ANC,7.7,5.4,6.3,8.8,8.2,0.42,11.3,32.0,71,snow,4,1,1,1,2.3,6.9,5.2,4,5,2,4
2019-10-25,ANC,6.3,2.7,5.0,2.4,2.1,0.21,11.2,24.1,71,snow,4,1,1,1,3.5999999999999996,11.2,0.8999999999999999,4,3,2,1
2019-10-26,ANC,6.4,2.6,5.0,1.2,1.2,0.0,10.7,34.9,51,drizzle,2,1,0,0,3.8,10.7,1.2000000000000002,2,0,1,2
2019-10-27,ANC,8.1,6.1,7.3,22.7,22.3,0.28,22.3,65.5,71,snow,4,1,1,1,2.0,22.3,21.9,4,3,2,4
2019-10-28,ANC,10.0,7.6,8.5,13.6,13.4,0.14,15.8,58.0,71,snow,4,1,1,1,2.4000000000000004,15.8,7.0,4,2,4,1
2019-10-29,ANC,9.2,7.0,8.2,3.3,3.3,0.0,12.7,31.7,53,drizzle,2,1,0,0,2.1999999999999993,12.3,2.1,2,0,2,2
2019-10-30,ANC,9.0,5.4,6.7,0.9,0.8,0.07,10.6,24.8,71,snow,4,1,1,1,3.5999999999999996,10.6,0.0,4,1,1,1
2019-10-31,ANC,5.9,4.8,5.3,2.7,2.3,0.28,11.9,33.1,71,snow,4,1,1,1,1.1000000000000003,11.9,2.7,4,4,1,4
2019-11-01,ANC,6.9,4.6,5.7,4.4,4.3,0.07,8.4,25.2,71,snow,4,1,1,1,2.3000000000000007,7.2,4.2,4,1,2,2
2019-11-02,ANC,6.5,5.2,5.9,0.0,0.0,0.0,8.0,14.0,3,cloudy,1,0,0,0,1.2999999999999998,8.0,0.0,1,0,1,1
2019-11-03,ANC,5.5,3.9,4.3,0.0,0.0,0.0,7.3,15.5,3,cloudy,1,0,0,0,1.6,7.3,0.0,1,0,1,1
2019-11-04,ANC,5.0,2.5,3.6,0.0,0.0,0.0,7.6,16.2,3,cloudy,1,0,0,0,2.5,7.6,0.0,1,0,1,1
2019-11-05,ANC,5.3,2.3,4.1,1.5,1.5,0.0,11.1,33.1,51,drizzle,2,1,0,0,3.0,11.1,1.5,2,0,2,2
2019-11-06,ANC,5.6,4.0,5.0,3.9,3.9,0.0,12.0,32.4,51,drizzle,2,1,0,0,1.5999999999999996,11.6,3.9,2,0,1,2
2019-11-07,ANC,7.1,4.9,6.0,2.0,2.0,0.0,7.6,21.2,53,drizzle,2,1,0,0,2.1999999999999993,7.6,0.7000000000000001,2,0,1,2
2019-11-08,ANC,8.4,3.7,6.3,0.2,0.2,0.0,7.1,19.4,51,drizzle,2,1,0,0,4.7,6.8,0.0,2,0,1,1
2019-11-09,ANC,5.6,2.4,3.4,0.0,0.0,0.0,5.0,15.1,3,cloudy,1,0,0,0,3.1999999999999997,5.0,0.0,1,0,1,1
2019-11-10,ANC,5.3,2.5,3.7,0.0,0.0,0.0,7.7,21.6,3,cloudy,1,0,0,0,2.8,7.7,0.0,1,0,1,1
2019-11-11,ANC,3.8,1.1,2.3,0.0,0.0,0.0,7.8,18.4,3,cloudy,1,0,0,0,2.6999999999999997,7.8,0.0,1,0,1,1
2019-11-12,ANC,4.9,0.4,2.6,0.0,0.0,0.0,7.9,18.4,3,cloudy,1,0,0,0,4.5,7.9,0.0,1,0,1,1
2019-11-13,ANC,4.3,3.0,3.8,1.0,1.0,0.0,13.5,29.2,51,drizzle,2,1,0,0,1.2999999999999998,13.5,1.0,2,0,1,1
2019-11-14,ANC,3.7,2.6,3.2,13.9,12.1,1.26,11.7,34.6,73,snow,4,1,1,1,1.1,11.7,11.0,4,11,4,2
2019-11-15,ANC,4.5,2.5,3.5,6.2,5.8,0.28,10.7,50.0,71,snow,4,1,1,1,2.0,10.7,3.3000000000000003,4,3,4,2
2019-11-16,ANC,4.7,1.1,2.9,8.7,2.4,4.41,8.7,25.9,73,snow,4,1,1,1,3.6,8.7,8.5,4,12,1,4
2019-11-17,ANC,2.6,-0.6,1.2,1.0,0.4,0.63,11.9,23.8,73,snow,4,1,1,1,3.2,9.3,0.4,4,7,1,4
2019-11-18,ANC,1.7,-0.3,0.7,0.0,0.0,0.0,12.8,25.2,2,cloudy,1,0,0,0,2.0,11.5,0.0,1,0,1,1
2019-11-19,ANC,4.4,0.3,3.0,5.3,3.2,1.47,12.8,46.4,73,snow,4,1,1,1,4.1000000000000005,12.8,5.3,4,8,4,2
2019-11-20,ANC,8.2,3.4,5.7,1.4,1.4,0.0,18.8,42.1,53,drizzle,2,1,0,0,4.799999999999999,18.8,0.6,2,0,1,1
2019-11-21,ANC,7.7,3.6,5.5,11.5,7.9,2.52,14.6,78.1,75,snow,4,1,1,1,4.1,14.6,10.8,4,9,4,4
2019-11-22,ANC,4.5,3.6,4.0,10.9,5.8,3.57,13.2,45.7,75,snow,4,1,1,1,0.8999999999999999,13.2,5.4,4,13,1,4
2019-11-23,ANC,3.9,-0.4,2.3,0.0,0.0,0.07,15.7,31.7,71,snow,4,0,1,1,4.3,15.7,0.0,4,1,1,1
2019-11-24,ANC,-0.2,-2.7,-1.5,0.0,0.0,0.21,15.3,29.9,71,snow,4,0,1,1,2.5,12.4,0.0,4,3,1,4
2019-11-25,ANC,-2.9,-6.3,-4.1,0.0,0.0,0.0,8.4,23.0,2,cloudy,1,0,0,0,3.4,8.0,0.0,1,0,1,0
2019-11-26,ANC,-1.9,-7.6,-4.6,0.0,0.0,0.0,6.9,22.3,3,cloudy,1,0,0,0,5.699999999999999,6.9,0.0,1,0,1,1
2019-11-27,ANC,4.4,-2.1,1.3,16.6,0.7,11.2,15.2,72.0,75,snow,4,1,1,1,6.5,15.2,16.6,4,16,4,4
2019-11-28,ANC,6.0,4.0,4.8,28.8,18.0,7.56,11.9,61.6,75,snow,4,1,1,1,2.0,9.3,17.5,4,19,4,4
2019-11-29,ANC,4.8,4.0,4.5,5.0,3.7,0.91,9.4,31.3,71,snow,4,1,1,1,0.7999999999999998,8.5,3.0,4,13,4,2
2019-11-30,ANC,4.9,2.3,4.0,6.9,5.3,1.12,7.0,29.2,73,snow,4,1,1,1,2.6000000000000005,6.9,4.9,4,8,2,4
2019-12-01,ANC,2.2,0.9,1.5,6.4,0.2,4.34,13.4,29.5,73,snow,4,1,1,1,1.3000000000000005,13.4,5.0,4,24,4,4
2019-12-02,ANC,1.3,-3.4,-1.4,4.5,0.0,3.43,11.9,26.3,73,snow,4,1,1,1,4.7,10.7,2.5,4,24,4,4
2019-12-03,ANC,-2.3,-3.6,-2.9,0.8,0.0,0.91,9.5,25.2,71,snow,4,1,1,1,1.3000000000000005,8.7,0.0,4,11,4,1
2019-12-04,ANC,-2.7,-6.1,-4.6,0.0,0.0,0.0,8.7,16.9,3,cloudy,1,0,0,0,3.3999999999999995,6.9,0.0,1,0,1,1
2019-12-05,ANC,-5.9,-7.2,-6.5,0.0,0.0,0.0,8.8,18.4,3,cloudy,1,0,0,0,1.2999999999999998,8.8,0.0,1,0,1,1
2019-12-06,ANC,-0.9,-6.1,-3.6,0.2,0.0,0.42,10.1,32.0,71,snow,4,1,1,1,5.199999999999999,10.1,0.2,4,5,4,1
2019-12-07,ANC,4.9,-1.0,2.2,10.4,5.8,3.22,15.3,54.0,73,snow,4,1,1,1,5.9,15.3,9.5,4,24,4,4
2019-12-08,ANC,5.9,1.6,3.5,4.8,1.9,2.03,21.0,51.1,73,snow,4,1,1,1,4.300000000000001,17.6,2.5,4,9,4,4
2019-12-09,ANC,7.5,2.6,5.5,48.9,37.1,8.26,27.4,72.7,75,snow,4,1,1,1,4.9,27.4,39.4,4,23,4,4
2019-12-10,ANC,4.7,1.6,2.8,0.0,0.0,0.0,9.7,28.4,3,cloudy,1,0,0,0,3.1,9.7,0.0,1,0,1,1
